         447   14.0429201     -0.298380017      -2.85200453
         448   14.0743361     -0.386420727      -2.74859023
         449   14.1057520     -0.470821202      -2.62057590
         450   14.1371679     -0.550839841      -2.46998906
         451   14.1685839     -0.625802040      -2.29905391
         452   14.1999998     -0.695104897      -2.11009717
         453   14.2314157     -0.758219123      -1.90546167
         454   14.2628317     -0.814688325      -1.68743563
         455   14.2942476     -0.864126444      -1.45819974
         456   14.3256636     -0.906213701      -1.21979272
         457   14.3570795     -0.940692008     -0.974096358
         458   14.3884954     -0.967359781     -0.722836733
         459   14.4199114     -0.986067533     -0.467600197
         460   14.4513273     -0.996713758     -0.209860802
         461   14.4827433     -0.999241889       4.89838421E-02
         462   14.5141592     -0.993638694      0.307571530
         463   14.5455751     -0.979933619      0.564531684
         464   14.5769911     -0.958199978      0.818442345
         465   14.6084070     -0.928557098       1.06779087
         466   14.6398230     -0.891173601       1.31094074
         467   14.6712389     -0.846271813       1.54610813
         468   14.7026548     -0.794132650       1.77135110
         469   14.7340708     -0.735100389       1.98457444
         470   14.7654858     -0.669587314       2.18355179
         471   14.7969017     -0.598077238       2.36596704
         472   14.8283176     -0.521127284       2.52947402
         473   14.8597336     -0.439367861       2.67177439
         474   14.8911495     -0.353499621       2.79070687
         475   14.9225655     -0.264287710       2.88434362
         476   14.9539814     -0.172552913       2.95108581
         477   14.9853973      -7.91599080E-02   2.98974872
         478   15.0168133       1.49967745E-02   2.99962854
         479   15.0482292      0.109008640       2.98054338
         480   15.0796452      0.201969862       2.93284369
         481   15.1110611      0.292993724       2.85739231
         482   15.1424770      0.381228089       2.75551414
         483   15.1738930      0.465868771       2.62892246
         484   15.2053089      0.546170294       2.47962999
         485   15.2367249      0.621453881       2.30985188
         486   15.2681408      0.691112280       2.12191129
         487   15.2995567      0.754611790       1.91815197
         488   15.3309727      0.811491668       1.70086741
         489   15.3623886      0.861361742       1.47224569
         490   15.3938046      0.903898358       1.23433483
         491   15.4252205      0.938839853      0.989026070
         492   15.4566364      0.965981424      0.738054514
         493   15.4880524      0.985170603      0.483014256
         494   15.5194683      0.996303022      0.225385159
         495   15.5508842      0.999319553      -3.34317088E-02
         496   15.5823002      0.994204283     -0.292073220
         497   15.6137161      0.980984211     -0.549170494
         498   15.6451321      0.959729910     -0.803305984
         499   15.6765480      0.930557787      -1.05297339
         500   15.7079639      0.893633425      -1.29654431
         501   15.7393799      0.849175870      -1.53224432
         502   15.7707958      0.797462285      -1.75814104
         503   15.8022118      0.738833070      -1.97214794
         504   15.8336277      0.673696280      -2.17204571
         505   15.8650436      0.602531374      -2.35552168
         506   15.8964596      0.525891066      -2.52023005
         507   15.9278755      0.444401413      -2.66386700
         508   15.9592915      0.358758956      -2.78426003
         509   15.9907074      0.269725204      -2.87946486
         510   16.0221233      0.178117871      -2.94786024
         511   16.0535393       8.47994313E-02  -2.98823428
         512   16.0849552      -9.33696330E-03  -2.99985313
         513   16.1163712     -0.103383191      -2.98250270
         514   16.1477871     -0.196432769      -2.93650222
         515   16.1792030     -0.287597448      -2.86268449
         516   16.2106190     -0.376022577      -2.76234865
         517   16.2420349     -0.460900724      -2.63718700
         518   16.2734509     -0.541482687      -2.48919678
         519   16.3048668     -0.617085516      -2.32058406
         520   16.3362827     -0.687097549      -2.13366795
         521   16.3676987     -0.750980675      -1.93079317
         522   16.3991146     -0.808269799      -1.71425784
         523   16.4305305     -0.858570635      -1.48625767
         524   16.4619465     -0.901555657      -1.24884975
         525   16.4933624     -0.936959624      -1.00393486
         526   16.5247784     -0.964574456     -0.753257155
         527   16.5561943     -0.984244645     -0.498418570
         528   16.5876102     -0.995863020     -0.240904838
         529   16.6190262     -0.999367833       1.78793669E-02
         530   16.6504421     -0.994740605      0.276569754
         531   16.6818581     -0.982005715      0.533799112
         532   16.7132740     -0.961231112      0.788153887
         533   16.7446899     -0.932530344       1.03813422
         534   16.7761059     -0.896065950       1.28211975
         535   16.8075218     -0.852053583       1.51834536
         536   16.8389378     -0.800766826       1.74488819
         537   16.8703537     -0.742542148       1.95967054
         538   16.9017696     -0.677783430       2.16048002
         539   16.9331856     -0.606965721       2.34500861
         540   16.9646015     -0.530637324       2.51091003
         541   16.9960175     -0.449419945       2.65587544
         542   17.0274334     -0.364006013       2.77772212
         543   17.0588493     -0.275153369       2.87448907
         544   17.0902653     -0.183676660       2.94453311
         545   17.1216812      -9.04360190E-02   2.98661590
         546   17.1530972       3.67680192E-03   2.99997306
         547   17.1845131       9.77541134E-02   2.98435879
         548   17.2159290      0.190888882       2.94006038
         549   17.2473450      0.282191277       2.86788106
         550   17.2787609      0.370804250       2.76909351
         551   17.3101768      0.455917180       2.64536905
         552   17.3415928      0.536777139       2.49868941
         553   17.3730087      0.612697005       2.33125067
         554   17.4044247      0.683060765       2.14536738
         555   17.4358406      0.747325838       1.94338548
         556   17.4672565      0.805022836       1.72760737
         557   17.4986725      0.855753243       1.50023627
         558   17.5300884      0.899185717       1.26333809
         559   17.5615044      0.935051382       1.01882327
         560   17.5929203      0.963138938      0.768445134
         561   17.6243362      0.983289719      0.513813496
         562   17.6557522      0.995393872      0.256420165
         563   17.6871681      0.999386907      -2.32642889E-03
         564   17.7185841      0.995247841     -0.261060804
         565   17.7500000      0.982998431     -0.518417120
         566   17.7814159      0.962703884     -0.772985816
         567   17.8128319      0.934475064      -1.02327323
         568   17.8442478      0.898471415      -1.26766706
         569   17.8756638      0.854905248      -1.50441134
         570   17.9070797      0.804046571      -1.73159289
         571   17.9384956      0.746227860      -1.94714284
         572   17.9699116      0.681848884      -2.14885616
         573   18.0013275      0.611380339      -2.33442879
         574   18.0327435      0.535366058      -2.50151491
         575   18.0641594      0.454423428      -2.64780116
         576   18.0955753      0.369240761      -2.77109432
         577   18.1269913      0.280572146      -2.86941743
         578   18.1584072      0.189229131      -2.94110584
         579   18.1898232       9.60694849E-02  -2.98489451
         580   18.2212391       1.98349357E-03  -2.99998903
         581   18.2526550      -9.21216533E-02  -2.98611188
         582   18.2840710     -0.185338408      -2.94351840
         583   18.3154869     -0.276775450      -2.87298203
         584   18.3469028     -0.365573347      -2.77574897
         585   18.3783188     -0.450918376      -2.65346885
         586   18.4097347     -0.532053828      -2.50810742
         587   18.4411507     -0.608288467      -2.34185076
         588   18.4725666     -0.679001927      -2.15700889
         589   18.5039825     -0.743647218      -1.95592809
         590   18.5353985     -0.801750600      -1.74091518
         591   18.5668144     -0.852909446      -1.51418042
         592   18.5982304     -0.896788418      -1.27779889
         593   18.6296463     -0.933115065      -1.03369045
         594   18.6610622     -0.961674690     -0.783617616
         595   18.6924782     -0.982305706     -0.529198289
         596   18.7238941     -0.994895399     -0.271930426
         597   18.7553101     -0.999376595      -1.32263899E-02
